# Rating [kW],Rotor Diam [m],Blade Mass Exp,Shear Exp,Wind Vel [m/s],TCC [USD/kW],AEP [kWh/yr]
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.000000000000000000e+01,8.051291870851844124e+02,3.439861216740569472e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.100000000000000000e+01,8.051291870851844124e+02,3.535799553073399514e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e+00,8.051291870851844124e+02,1.881940450376642495e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,6.000000000000000000e+00,8.051291870851844124e+02,2.454212160891717300e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,7.000000000000000000e+00,8.051291870851844124e+02,2.896015626776311547e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,8.000000000000000000e+00,8.051291870851844124e+02,3.216714847245099396e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,9.000000000000000000e+00,8.051291870851844124e+02,3.426286953178995848e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.000000000000000000e+01,8.051291870851844124e+02,3.535955111979186535e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.100000000000000000e+01,8.051291870851844124e+02,3.560901460416916013e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,5.000000000000000000e+00,8.051291870851844124e+02,2.185321508747834340e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,6.000000000000000000e+00,8.051291870851844124e+02,2.735124912415558845e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,7.000000000000000000e+00,8.051291870851844124e+02,3.133160141339232028e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,8.000000000000000000e+00,8.051291870851844124e+02,3.393153772848689556e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,9.000000000000000000e+00,8.051291870851844124e+02,3.529255262820222229e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.000000000000000000e+01,8.051291870851844124e+02,3.560870640363963693e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.100000000000000000e+01,8.051291870851844124e+02,3.511630472981023043e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,5.000000000000000000e+00,8.645701107371452281e+02,1.580038859551163763e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,6.000000000000000000e+00,8.645701107371452281e+02,2.157636576134843379e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,7.000000000000000000e+00,8.645701107371452281e+02,2.628877488204243779e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,8.000000000000000000e+00,8.645701107371452281e+02,2.994436778443184122e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,9.000000000000000000e+00,8.645701107371452281e+02,3.262319377842842415e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.000000000000000000e+01,8.645701107371452281e+02,3.439861216740569472e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.100000000000000000e+01,8.645701107371452281e+02,3.535799553073399514e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,5.000000000000000000e+00,8.645701107371452281e+02,1.881940450376642495e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,6.000000000000000000e+00,8.645701107371452281e+02,2.454212160891717300e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,7.000000000000000000e+00,8.645701107371452281e+02,2.896015626776311547e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,8.000000000000000000e+00,8.645701107371452281e+02,3.216714847245099396e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,9.000000000000000000e+00,8.645701107371452281e+02,3.426286953178995848e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.000000000000000000e+01,8.645701107371452281e+02,3.535955111979186535e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.100000000000000000e+01,8.645701107371452281e+02,3.560901460416916013e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,5.000000000000000000e+00,8.645701107371452281e+02,2.185321508747834340e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,6.000000000000000000e+00,8.645701107371452281e+02,2.735124912415558845e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,7.000000000000000000e+00,8.645701107371452281e+02,3.133160141339232028e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,8.000000000000000000e+00,8.645701107371452281e+02,3.393153772848689556e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,9.000000000000000000e+00,8.645701107371452281e+02,3.529255262820222229e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.000000000000000000e+01,8.645701107371452281e+02,3.560870640363963693e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.100000000000000000e+01,8.645701107371452281e+02,3.511630472981023043e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,5.000000000000000000e+00,9.564493693333187139e+02,1.580038859551163763e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,6.000000000000000000e+00,9.564493693333187139e+02,2.157636576134843379e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,7.000000000000000000e+00,9.564493693333187139e+02,2.628877488204243779e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,8.000000000000000000e+00,9.564493693333187139e+02,2.994436778443184122e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,9.000000000000000000e+00,9.564493693333187139e+02,3.262319377842842415e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.000000000000000000e+01,9.564493693333187139e+02,3.439861216740569472e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.100000000000000000e+01,9.564493693333187139e+02,3.535799553073399514e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,5.000000000000000000e+00,9.564493693333187139e+02,1.881940450376642495e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,6.000000000000000000e+00,9.564493693333187139e+02,2.454212160891717300e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,7.000000000000000000e+00,9.564493693333187139e+02,2.896015626776311547e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,8.000000000000000000e+00,9.564493693333187139e+02,3.216714847245099396e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,9.000000000000000000e+00,9.564493693333187139e+02,3.426286953178995848e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.000000000000000000e+01,9.564493693333187139e+02,3.535955111979186535e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.100000000000000000e+01,9.564493693333187139e+02,3.560901460416916013e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,5.000000000000000000e+00,9.564493693333187139e+02,2.185321508747834340e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,6.000000000000000000e+00,9.564493693333187139e+02,2.735124912415558845e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,7.000000000000000000e+00,9.564493693333187139e+02,3.133160141339232028e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,8.000000000000000000e+00,9.564493693333187139e+02,3.393153772848689556e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,9.000000000000000000e+00,9.564493693333187139e+02,3.529255262820222229e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.000000000000000000e+01,9.564493693333187139e+02,3.560870640363963693e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.100000000000000000e+01,9.564493693333187139e+02,3.511630472981023043e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,5.000000000000000000e+00,1.098927449004158007e+03,1.580038859551163763e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,6.000000000000000000e+00,1.098927449004158007e+03,2.157636576134843379e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000000e+00,1.098927449004158007e+03,2.628877488204243779e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000000e+00,1.098927449004158007e+03,2.994436778443184122e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000000e+00,1.098927449004158007e+03,3.262319377842842415e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.098927449004158007e+03,3.439861216740569472e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.100000000000000000e+01,1.098927449004158007e+03,3.535799553073399514e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,5.000000000000000000e+00,1.098927449004158007e+03,1.881940450376642495e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,6.000000000000000000e+00,1.098927449004158007e+03,2.454212160891717300e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,7.000000000000000000e+00,1.098927449004158007e+03,2.896015626776311547e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,8.000000000000000000e+00,1.098927449004158007e+03,3.216714847245099396e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,9.000000000000000000e+00,1.098927449004158007e+03,3.426286953178995848e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.000000000000000000e+01,1.098927449004158007e+03,3.535955111979186535e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.100000000000000000e+01,1.098927449004158007e+03,3.560901460416916013e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,5.000000000000000000e+00,1.098927449004158007e+03,2.185321508747834340e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,6.000000000000000000e+00,1.098927449004158007e+03,2.735124912415558845e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,7.000000000000000000e+00,1.098927449004158007e+03,3.133160141339232028e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,8.000000000000000000e+00,1.098927449004158007e+03,3.393153772848689556e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,9.000000000000000000e+00,1.098927449004158007e+03,3.529255262820222229e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.000000000000000000e+01,1.098927449004158007e+03,3.560870640363963693e+07
6.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.100000000000000000e+01,1.098927449004158007e+03,3.511630472981023043e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,5.000000000000000000e+00,7.277822923332932987e+02,1.672603441708596051e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,6.000000000000000000e+00,7.277822923332932987e+02,2.337892789496615157e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,7.000000000000000000e+00,7.277822923332932987e+02,2.896420916411313787e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,8.000000000000000000e+00,7.277822923332932987e+02,3.338511323826393485e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,9.000000000000000000e+00,7.277822923332932987e+02,3.668110754997107387e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.000000000000000000e+01,7.277822923332932987e+02,3.891439809610119462e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.100000000000000000e+01,7.277822923332932987e+02,4.017857344237098098e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e+00,7.277822923332932987e+02,2.017479227964057401e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,6.000000000000000000e+00,7.277822923332932987e+02,2.687885565931604058e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,7.000000000000000000e+00,7.277822923332932987e+02,3.218713557194963843e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,8.000000000000000000e+00,7.277822923332932987e+02,3.611551620008447021e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,9.000000000000000000e+00,7.277822923332932987e+02,3.874090834443940222e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.000000000000000000e+01,7.277822923332932987e+02,4.018074744109832495e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.100000000000000000e+01,7.277822923332932987e+02,4.060959085029690713e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,5.000000000000000000e+00,7.277822923332932987e+02,2.370338109623253345e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,6.000000000000000000e+00,7.277822923332932987e+02,3.024117404366431013e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,7.000000000000000000e+00,7.277822923332932987e+02,3.508457556932315975e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,8.000000000000000000e+00,7.277822923332932987e+02,3.832003912700903416e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,9.000000000000000000e+00,7.277822923332932987e+02,4.008792554443611950e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.000000000000000000e+01,7.277822923332932987e+02,4.060956753857198358e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.100000000000000000e+01,7.277822923332932987e+02,4.016247813668090850e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,5.000000000000000000e+00,7.796231085450181126e+02,1.672603441708596051e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,6.000000000000000000e+00,7.796231085450181126e+02,2.337892789496615157e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,7.000000000000000000e+00,7.796231085450181126e+02,2.896420916411313787e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,8.000000000000000000e+00,7.796231085450181126e+02,3.338511323826393485e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,9.000000000000000000e+00,7.796231085450181126e+02,3.668110754997107387e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.000000000000000000e+01,7.796231085450181126e+02,3.891439809610119462e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.100000000000000000e+01,7.796231085450181126e+02,4.017857344237098098e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,5.000000000000000000e+00,7.796231085450181126e+02,2.017479227964057401e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,6.000000000000000000e+00,7.796231085450181126e+02,2.687885565931604058e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,7.000000000000000000e+00,7.796231085450181126e+02,3.218713557194963843e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,8.000000000000000000e+00,7.796231085450181126e+02,3.611551620008447021e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,9.000000000000000000e+00,7.796231085450181126e+02,3.874090834443940222e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.000000000000000000e+01,7.796231085450181126e+02,4.018074744109832495e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.100000000000000000e+01,7.796231085450181126e+02,4.060959085029690713e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,5.000000000000000000e+00,7.796231085450181126e+02,2.370338109623253345e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,6.000000000000000000e+00,7.796231085450181126e+02,3.024117404366431013e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,7.000000000000000000e+00,7.796231085450181126e+02,3.508457556932315975e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,8.000000000000000000e+00,7.796231085450181126e+02,3.832003912700903416e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,9.000000000000000000e+00,7.796231085450181126e+02,4.008792554443611950e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.000000000000000000e+01,7.796231085450181126e+02,4.060956753857198358e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.100000000000000000e+01,7.796231085450181126e+02,4.016247813668090850e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,5.000000000000000000e+00,8.595792958887882378e+02,1.672603441708596051e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,6.000000000000000000e+00,8.595792958887882378e+02,2.337892789496615157e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,7.000000000000000000e+00,8.595792958887882378e+02,2.896420916411313787e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,8.000000000000000000e+00,8.595792958887882378e+02,3.338511323826393485e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,9.000000000000000000e+00,8.595792958887882378e+02,3.668110754997107387e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.000000000000000000e+01,8.595792958887882378e+02,3.891439809610119462e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.100000000000000000e+01,8.595792958887882378e+02,4.017857344237098098e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,5.000000000000000000e+00,8.595792958887882378e+02,2.017479227964057401e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,6.000000000000000000e+00,8.595792958887882378e+02,2.687885565931604058e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,7.000000000000000000e+00,8.595792958887882378e+02,3.218713557194963843e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,8.000000000000000000e+00,8.595792958887882378e+02,3.611551620008447021e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,9.000000000000000000e+00,8.595792958887882378e+02,3.874090834443940222e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.000000000000000000e+01,8.595792958887882378e+02,4.018074744109832495e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.100000000000000000e+01,8.595792958887882378e+02,4.060959085029690713e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,5.000000000000000000e+00,8.595792958887882378e+02,2.370338109623253345e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,6.000000000000000000e+00,8.595792958887882378e+02,3.024117404366431013e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,7.000000000000000000e+00,8.595792958887882378e+02,3.508457556932315975e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,8.000000000000000000e+00,8.595792958887882378e+02,3.832003912700903416e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,9.000000000000000000e+00,8.595792958887882378e+02,4.008792554443611950e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.000000000000000000e+01,8.595792958887882378e+02,4.060956753857198358e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.100000000000000000e+01,8.595792958887882378e+02,4.016247813668090850e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,5.000000000000000000e+00,9.833255421158449963e+02,1.672603441708596051e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,6.000000000000000000e+00,9.833255421158449963e+02,2.337892789496615157e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000000e+00,9.833255421158449963e+02,2.896420916411313787e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000000e+00,9.833255421158449963e+02,3.338511323826393485e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000000e+00,9.833255421158449963e+02,3.668110754997107387e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+01,9.833255421158449963e+02,3.891439809610119462e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.100000000000000000e+01,9.833255421158449963e+02,4.017857344237098098e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,5.000000000000000000e+00,9.833255421158449963e+02,2.017479227964057401e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,6.000000000000000000e+00,9.833255421158449963e+02,2.687885565931604058e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,7.000000000000000000e+00,9.833255421158449963e+02,3.218713557194963843e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,8.000000000000000000e+00,9.833255421158449963e+02,3.611551620008447021e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,9.000000000000000000e+00,9.833255421158449963e+02,3.874090834443940222e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.000000000000000000e+01,9.833255421158449963e+02,4.018074744109832495e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.100000000000000000e+01,9.833255421158449963e+02,4.060959085029690713e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,5.000000000000000000e+00,9.833255421158449963e+02,2.370338109623253345e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,6.000000000000000000e+00,9.833255421158449963e+02,3.024117404366431013e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,7.000000000000000000e+00,9.833255421158449963e+02,3.508457556932315975e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,8.000000000000000000e+00,9.833255421158449963e+02,3.832003912700903416e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,9.000000000000000000e+00,9.833255421158449963e+02,4.008792554443611950e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.000000000000000000e+01,9.833255421158449963e+02,4.060956753857198358e+07
7.000000000000000000e+03,2.000000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.100000000000000000e+01,9.833255421158449963e+02,4.016247813668090850e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,5.000000000000000000e+00,6.691826888110867912e+02,1.746522631762607768e+07
8.000000000000000000e+03,2.000000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,6.000000000000000000e+00,6.691826888110867912e+02,2.492908267957795411e+07
